2023-10-01 10:33:07	Inhaler	Cuts & Bruises	Just To Keep You Satisfied
2023-10-01 10:36:44	Inhaler	Cuts & Bruises	Love Will Get You There
2023-10-01 10:40:56	Inhaler	Cuts & Bruises	So Far So Good
2023-10-01 10:44:10	Inhaler	Cuts & Bruises	These Are The Days
2023-10-01 10:47:57	Inhaler	Cuts & Bruises	If You’re Gonna Break My Heart
2023-10-01 10:52:25	Inhaler	Cuts & Bruises	Perfect Storm
2023-10-01 10:56:09	Inhaler	Cuts & Bruises	Dublin In Ecstasy
2023-10-01 11:01:22	Inhaler	Cuts & Bruises	When I Have Her On My Mind
2023-10-01 11:05:24	Inhaler	Cuts & Bruises	Valentine
2023-10-01 13:24:40	Inhaler	Cuts & Bruises	The Things I Do
2023-10-01 13:29:21	Inhaler	Cuts & Bruises	Now You Got Me
2023-10-01 18:32:08	Alaska Reid	Disenchanter	French Fries
2023-10-01 18:35:07	Alaska Reid	Disenchanter	Dogs & Girls
2023-10-01 18:37:59	Alaska Reid	Disenchanter	She Wonders
2023-10-01 18:41:25	Alaska Reid	Disenchanter	Leftover
2023-10-01 18:45:00	Alaska Reid	Disenchanter	Palomino
2023-10-01 18:49:02	Alaska Reid	Disenchanter	Back To This
2023-10-01 21:58:32	Alaska Reid	Disenchanter	Arctic Heart
2023-10-01 22:01:43	Alaska Reid	Disenchanter	Always
2023-10-01 22:05:04	Alaska Reid	Disenchanter	Seeds
2023-10-01 22:08:31	Alaska Reid	Disenchanter	Airship
2023-10-02 13:18:46	Echo & the Bunnymen	Live at The Royal Albert Hall	Going Up (Live At Royal Albert Hall 1984)
2023-10-02 13:24:02	Echo & the Bunnymen	Live at The Royal Albert Hall	Villiers Terrace (live at Royal Albert Hall 1984)
2023-10-02 13:27:15	Echo & the Bunnymen	Live at The Royal Albert Hall	All That Jazz (Live at Royal Albert Hall, 1984)
2023-10-02 13:30:02	Echo & the Bunnymen	Live at The Royal Albert Hall	Heads Will Roll (Live At Royal Albert Hall 1984)
2023-10-02 13:33:59	Echo & the Bunnymen	Live at The Royal Albert Hall	Porcupine (live at Royal Albert Hall 1984)
2023-10-02 13:38:07	Echo & the Bunnymen	Live at The Royal Albert Hall	All My Colours (Zimbo) [Live at Royal Albert Hall, 1984]
2023-10-02 13:42:20	Echo & the Bunnymen	Live at The Royal Albert Hall	Silver (Live At Royal Albert Hall 1984)
2023-10-02 13:45:40	Echo & the Bunnymen	Live at The Royal Albert Hall	Simple Stuff (Live at Royal Albert Hall, 1984)
