2019-01-03 09:08:32	Orange Juice	Orange Juice	Bridge
2019-01-03 09:12:11	Orange Juice	Orange Juice	Craziest Feeling
2019-01-03 09:15:13	Orange Juice	Orange Juice	Punch Drunk
2019-01-03 09:18:47	Orange Juice	Orange Juice	The Day I Went Down to Texas
2019-01-03 09:21:29	Orange Juice	Orange Juice	A Place in My Heart
2019-01-04 09:28:07	David Bowie	David Bowie	Blackstar
2019-01-04 09:38:05	David Bowie	David Bowie	'Tis a Pity She Was a Whore
2019-01-04 09:42:58	David Bowie	David Bowie	Lazarus
2019-01-04 09:49:21	David Bowie	David Bowie	Sue (Or in a Season of Crime)
2019-01-04 09:54:01	David Bowie	David Bowie	Girl Loves Me
2019-01-04 09:58:53	David Bowie	David Bowie	Dollar Days
2019-01-04 10:03:38	David Bowie	David Bowie	I Can't Give Everything Away
2019-01-04 10:41:18	Nick Cave & The Bad Seeds	Nick Cave & The Bad Seeds	Avalanche (2009 Remastered Version)
2019-01-04 10:46:27	Nick Cave & The Bad Seeds	Nick Cave & The Bad Seeds	Cabin Fever! (2009 Remastered Version)
2019-01-04 10:52:40	Nick Cave & The Bad Seeds	Nick Cave & The Bad Seeds	Well of Misery (2009 Remastered Version)
2019-01-04 10:58:06	Nick Cave & The Bad Seeds	Nick Cave & The Bad Seeds	From Her to Eternity (2009 Remastered Version)
2019-01-04 11:03:41	Nick Cave & The Bad Seeds	Nick Cave & The Bad Seeds	Saint Huck (2009 Remastered Version)
2019-01-04 11:11:04	Nick Cave & The Bad Seeds	Nick Cave & The Bad Seeds	Wings Off Flies (2009 Remastered Version)
2019-01-04 11:15:11	Nick Cave & The Bad Seeds	Nick Cave & The Bad Seeds	A Box for Black Paul (2009 Remastered Version)
2019-01-04 13:40:45	David Bowie	David Bowie	Blackstar
2019-01-04 13:50:43	David Bowie	David Bowie	'Tis a Pity She Was a Whore
2019-01-04 13:55:36	David Bowie	David Bowie	Lazarus
2019-01-04 14:34:15	David Bowie	David Bowie	Sue (Or in a Season of Crime)
2019-01-04 16:23:14	David Bowie	David Bowie	Girl Loves Me
2019-01-04 16:28:06	David Bowie	David Bowie	Dollar Days
2019-01-04 16:32:51	David Bowie	David Bowie	I Can't Give Everything Away
2019-01-04 16:45:21	Father John Misty	Father John Misty	I Love You, Honeybear
2019-01-04 16:50:01	Father John Misty	Father John Misty	Chateau Lobby #4 (in C for Two Virgins)
2019-01-04 16:52:52	Father John Misty	Father John Misty	True Affection
2019-01-04 16:56:48	Father John Misty	Father John Misty	The Night Josh Tillman Came To Our Apt.
2019-01-04 17:00:24	Father John Misty	Father John Misty	When You're Smiling And Astride Me
2019-01-04 17:04:58	Father John Misty	Father John Misty	Nothing Good Ever Happens At The Goddamn Thirsty Crow
2019-01-04 17:09:33	Father John Misty	Father John Misty	Strange Encounter
2019-01-04 17:13:52	Father John Misty	Father John Misty	The Ideal Husband
2019-01-04 17:17:27	Father John Misty	Father John Misty	Bored in the USA
2019-01-04 17:21:49	Father John Misty	Father John Misty	Holy Shit
2019-01-04 17:25:51	Father John Misty	Father John Misty	I Went To the Store One Day
2019-01-04 17:30:32	Sarah MacDougall	Sarah MacDougall	Empire
2019-01-04 17:34:47	Sarah MacDougall	Sarah MacDougall	We Are Fire
2019-01-04 17:38:58	Sarah MacDougall	Sarah MacDougall	Drifting Away
2019-01-04 17:42:31	Sarah MacDougall	Sarah MacDougall	Bleeding on the Dancefloor
2019-01-04 17:45:59	Sarah MacDougall	Sarah MacDougall	Baby, I Know
2019-01-04 17:49:19	Sarah MacDougall	Sarah MacDougall	Animal
2019-01-04 17:53:42	Sarah MacDougall	Sarah MacDougall	Cruel Spring
2019-01-04 17:59:00	Sarah MacDougall	Sarah MacDougall	Sleep Little Queen
2019-01-04 18:03:33	Sarah MacDougall	Sarah MacDougall	Shed No Tears for Me
2019-01-05 13:54:26	David Bowie	David Bowie	Blackstar
2019-01-05 14:04:25	David Bowie	David Bowie	'Tis a Pity She Was a Whore
2019-01-05 14:09:17	David Bowie	David Bowie	Lazarus
2019-01-05 14:15:39	David Bowie	David Bowie	Sue (Or in a Season of Crime)
2019-01-05 14:20:20	David Bowie	David Bowie	Girl Loves Me
2019-01-05 14:25:12	David Bowie	David Bowie	Dollar Days
2019-01-05 14:29:57	David Bowie	David Bowie	I Can't Give Everything Away
2019-01-08 09:19:27	Father John Misty	Father John Misty	I Love You, Honeybear
2019-01-08 09:24:06	Father John Misty	Father John Misty	Chateau Lobby #4 (in C for Two Virgins)
2019-01-08 09:26:57	Father John Misty	Father John Misty	True Affection
2019-01-08 09:30:54	Father John Misty	Father John Misty	The Night Josh Tillman Came To Our Apt.
2019-01-08 09:34:30	Father John Misty	Father John Misty	When You're Smiling And Astride Me
2019-01-08 09:39:04	Father John Misty	Father John Misty	Nothing Good Ever Happens At The Goddamn Thirsty Crow
2019-01-08 10:03:29	Father John Misty	Father John Misty	Strange Encounter
2019-01-08 10:07:49	Father John Misty	Father John Misty	The Ideal Husband
2019-01-08 10:11:24	Father John Misty	Father John Misty	Bored in the USA
2019-01-08 10:15:46	Father John Misty	Father John Misty	Holy Shit
2019-01-08 10:19:48	Father John Misty	Father John Misty	I Went To the Store One Day
