Specified year (2016), specified month (4)
Total Tracks Unique Artists Unique albums Unique Tracks
     996            51            47           453
   1: (  90) - Rosanne Cash
   2: (  67) - Eliza Gilkyson
   3: (  56) - Justin Townes Earle
   4: (  51) - Edwyn Collins
   5: (  47) - The Redlands Palomino Company
   6: (  43) - Emmylou Harris
   7: (  42) - Hayes Carll
   8: (  39) - Freakwater
   9: (  39) - Hem
  10: (  38) - Scott Walker
  11: (  37) - Angie Palmer
  12: (  36) - Eilen Jewell
  13: (  27) - Allison Moorer
  14: (  24) - Birds of Chicago
  15: (  23) - Bob Dylan
  16: (  22) - Lloyd Cole and The Commotions
  17: (  22) - Rodney Crowell
  18: (  22) - Heaven 17
  19: (  22) - David Bowie
  20: (  20) - The Go-Betweens
  21: (  17) - U2
  22: (  15) - Lera Lynn
  23: (  14) - Kacey Musgraves
  24: (  12) - Bitchin Bajas & Bonnie 'Prince' Billy
  25: (  12) - Hackensaw Boys
  26: (  11) - Carrie Rodriguez
  27: (  10) - Sturgill Simpson
  28: (  10) - Woods
  29: (  10) - Andrew Bird
  30: (  10) - Laura Marling
  31: (  10) - Shelby Lynne
  32: (  10) - Roxy Music
  33: (   9) - Kevin Morby
  34: (   9) - The Jayhawks
  35: (   9) - Bombino
  36: (   9) - Graham Nash
  37: (   9) - Paul Weller
  38: (   9) - Aztec Camera
  39: (   9) - School of Seven Bells
  40: (   8) - Konono Nº1
  41: (   3) - Cate le Bon
  42: (   2) - Laura Gibson
  43: (   2) - New Order
  44: (   2) - Joy Division
  45: (   2) - Martin Stephenson
  46: (   1) - Mogwai
  47: (   1) - Kononon°1
  48: (   1) - Tim Hecker
  49: (   1) - B.E.F.
  50: (   1) - Soft Cell
  51: (   1) - Martin Stephenson And The Daintees
